# file...... output/1b_IEEE_123_feeder_0_swing_node.csv
# date...... Fri Nov 10 15:40:01 2023
# user...... hard312
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 12:06:00 PST,+138941+0j,+3.8325e+06+1.40518e+06j
2013-08-28 12:07:00 PST,+138941+0j,+3.86086e+06+1.41576e+06j
2013-08-28 12:08:00 PST,+138941+0j,+3.83966e+06+1.40834e+06j
2013-08-28 12:09:00 PST,+138941+0j,+3.81232e+06+1.39813e+06j
2013-08-28 12:10:00 PST,+138941+0j,+3.79017e+06+1.39041e+06j
2013-08-28 12:11:00 PST,+138931+0j,+3.77269e+06+1.38495e+06j
2013-08-28 12:12:00 PST,+138931+0j,+3.75047e+06+1.3772e+06j
2013-08-28 12:13:00 PST,+138931+0j,+3.79405e+06+1.39172e+06j
2013-08-28 12:14:00 PST,+138931+0j,+3.84512e+06+1.40957e+06j
2013-08-28 12:15:00 PST,+138931+0j,+3.9014e+06+1.43e+06j
2013-08-28 12:16:00 PST,+138863+0j,+3.9538e+06+1.44853e+06j
2013-08-28 12:17:00 PST,+138863+0j,+4.00932e+06+1.46839e+06j
2013-08-28 12:18:00 PST,+138863+0j,+3.97913e+06+1.4576e+06j
2013-08-28 12:19:00 PST,+138863+0j,+3.94485e+06+1.44528e+06j
2013-08-28 12:20:00 PST,+138863+0j,+3.91944e+06+1.4364e+06j
2013-08-28 12:21:00 PST,+138797+0j,+3.89131e+06+1.42662e+06j
2013-08-28 12:22:00 PST,+138797+0j,+3.85725e+06+1.41455e+06j
2013-08-28 12:23:00 PST,+138797+0j,+3.87108e+06+1.41853e+06j
2013-08-28 12:24:00 PST,+138797+0j,+3.90237e+06+1.42965e+06j
2013-08-28 12:25:00 PST,+138797+0j,+3.93931e+06+1.44354e+06j
2013-08-28 12:26:00 PST,+138826+0j,+3.96329e+06+1.45195e+06j
2013-08-28 12:27:00 PST,+138826+0j,+3.98569e+06+1.45969e+06j
2013-08-28 12:28:00 PST,+138826+0j,+3.99366e+06+1.46262e+06j
2013-08-28 12:29:00 PST,+138826+0j,+4.0054e+06+1.46768e+06j
2013-08-28 12:30:00 PST,+138826+0j,+4.0026e+06+1.46658e+06j
2013-08-28 12:31:00 PST,+138466+0j,+3.77564e+06+1.42265e+06j
2013-08-28 12:32:00 PST,+138466+0j,+3.81908e+06+1.43897e+06j
2013-08-28 12:33:00 PST,+138466+0j,+3.80517e+06+1.43335e+06j
2013-08-28 12:34:00 PST,+138466+0j,+3.80539e+06+1.43365e+06j
2013-08-28 12:35:00 PST,+138466+0j,+3.79569e+06+1.42978e+06j
2013-08-28 12:36:00 PST,+138533+0j,+3.79007e+06+1.42775e+06j
2013-08-28 12:37:00 PST,+138533+0j,+3.7804e+06+1.4239e+06j
2013-08-28 12:38:00 PST,+138533+0j,+3.78742e+06+1.42651e+06j
2013-08-28 12:39:00 PST,+138533+0j,+3.79085e+06+1.42771e+06j
2013-08-28 12:40:00 PST,+138533+0j,+3.7899e+06+1.42716e+06j
2013-08-28 12:41:00 PST,+138545+0j,+3.79382e+06+1.42854e+06j
2013-08-28 12:42:00 PST,+138545+0j,+3.80164e+06+1.43142e+06j
2013-08-28 12:43:00 PST,+138545+0j,+3.80973e+06+1.43425e+06j
2013-08-28 12:44:00 PST,+138545+0j,+3.81959e+06+1.43794e+06j
2013-08-28 12:45:00 PST,+138545+0j,+3.82829e+06+1.441e+06j
2013-08-28 12:46:00 PST,+138401+0j,+3.82954e+06+1.44086e+06j
2013-08-28 12:47:00 PST,+138401+0j,+3.83821e+06+1.44391e+06j
2013-08-28 12:48:00 PST,+138401+0j,+3.85464e+06+1.45015e+06j
2013-08-28 12:49:00 PST,+138401+0j,+3.86541e+06+1.45395e+06j
2013-08-28 12:50:00 PST,+138401+0j,+3.87028e+06+1.45497e+06j
2013-08-28 12:51:00 PST,+138363+0j,+3.87936e+06+1.45807e+06j
2013-08-28 12:52:00 PST,+138363+0j,+3.8961e+06+1.46451e+06j
2013-08-28 12:53:00 PST,+138363+0j,+3.90903e+06+1.46901e+06j
2013-08-28 12:54:00 PST,+138363+0j,+3.91628e+06+1.47092e+06j
2013-08-28 12:55:00 PST,+138363+0j,+3.92953e+06+1.47553e+06j
2013-08-28 12:56:00 PST,+138335+0j,+3.94757e+06+1.48243e+06j
2013-08-28 12:57:00 PST,+138335+0j,+3.96083e+06+1.48707e+06j
2013-08-28 12:58:00 PST,+138335+0j,+3.95018e+06+1.48326e+06j
2013-08-28 12:59:00 PST,+138335+0j,+3.93532e+06+1.47807e+06j
2013-08-28 13:00:00 PST,+138335+0j,+3.92076e+06+1.47307e+06j
2013-08-28 13:01:00 PST,+138190+0j,+3.89933e+06+1.46542e+06j
2013-08-28 13:02:00 PST,+138190+0j,+3.88417e+06+1.46007e+06j
2013-08-28 13:03:00 PST,+138190+0j,+3.89772e+06+1.46478e+06j
2013-08-28 13:04:00 PST,+138190+0j,+3.92214e+06+1.47357e+06j
2013-08-28 13:05:00 PST,+138190+0j,+3.9417e+06+1.48039e+06j
2013-08-28 13:06:00 PST,+138192+0j,+3.95636e+06+1.48526e+06j
2013-08-28 13:07:00 PST,+138192+0j,+3.97584e+06+1.49208e+06j
2013-08-28 13:08:00 PST,+138192+0j,+3.98994e+06+1.49784e+06j
2013-08-28 13:09:00 PST,+138192+0j,+3.98942e+06+1.49766e+06j
2013-08-28 13:10:00 PST,+138192+0j,+3.98304e+06+1.49488e+06j
2013-08-28 13:11:00 PST,+138138+0j,+3.97994e+06+1.49379e+06j
2013-08-28 13:12:00 PST,+138138+0j,+3.98534e+06+1.49617e+06j
2013-08-28 13:13:00 PST,+138138+0j,+3.96309e+06+1.48838e+06j
2013-08-28 13:14:00 PST,+138138+0j,+3.92954e+06+1.47609e+06j
2013-08-28 13:15:00 PST,+138138+0j,+3.90177e+06+1.46641e+06j
2013-08-28 13:16:00 PST,+137887+0j,+3.85794e+06+1.45056e+06j
2013-08-28 13:17:00 PST,+137887+0j,+3.8681e+06+1.45517e+06j
2013-08-28 13:18:00 PST,+137887+0j,+3.87886e+06+1.4582e+06j
2013-08-28 13:19:00 PST,+137887+0j,+3.91317e+06+1.4701e+06j
2013-08-28 13:20:00 PST,+137887+0j,+3.95207e+06+1.48384e+06j
2013-08-28 13:21:00 PST,+137891+0j,+3.99239e+06+1.49848e+06j
2013-08-28 13:22:00 PST,+137891+0j,+4.02192e+06+1.50865e+06j
2013-08-28 13:23:00 PST,+137891+0j,+4.01809e+06+1.50678e+06j
2013-08-28 13:24:00 PST,+137891+0j,+4.02039e+06+1.50805e+06j
2013-08-28 13:25:00 PST,+137891+0j,+4.01879e+06+1.508e+06j
2013-08-28 13:26:00 PST,+137817+0j,+3.79814e+06+1.49775e+06j
2013-08-28 13:27:00 PST,+137817+0j,+3.78478e+06+1.49253e+06j
2013-08-28 13:28:00 PST,+137817+0j,+3.76663e+06+1.48665e+06j
2013-08-28 13:29:00 PST,+137817+0j,+3.73797e+06+1.47716e+06j
2013-08-28 13:30:00 PST,+137817+0j,+3.69404e+06+1.46145e+06j
2013-08-28 13:31:00 PST,+137768+0j,+3.6517e+06+1.4462e+06j
2013-08-28 13:32:00 PST,+137768+0j,+3.62198e+06+1.43621e+06j
2013-08-28 13:33:00 PST,+137768+0j,+3.62804e+06+1.43833e+06j
2013-08-28 13:34:00 PST,+137768+0j,+3.64344e+06+1.44333e+06j
2013-08-28 13:35:00 PST,+137768+0j,+3.66355e+06+1.45029e+06j
2013-08-28 13:36:00 PST,+137829+0j,+3.69582e+06+1.46201e+06j
2013-08-28 13:37:00 PST,+137829+0j,+3.71599e+06+1.46898e+06j
2013-08-28 13:38:00 PST,+137829+0j,+3.73588e+06+1.47545e+06j
2013-08-28 13:39:00 PST,+137829+0j,+3.76862e+06+1.48688e+06j
2013-08-28 13:40:00 PST,+137829+0j,+3.81696e+06+1.50482e+06j
2013-08-28 13:41:00 PST,+137735+0j,+3.84531e+06+1.51462e+06j
2013-08-28 13:42:00 PST,+137735+0j,+3.86211e+06+1.5195e+06j
2013-08-28 13:43:00 PST,+137735+0j,+3.86263e+06+1.51976e+06j
2013-08-28 13:44:00 PST,+137735+0j,+3.86625e+06+1.52208e+06j
2013-08-28 13:45:00 PST,+137735+0j,+3.85395e+06+1.51769e+06j
2013-08-28 13:46:00 PST,+137556+0j,+3.81741e+06+1.50368e+06j
2013-08-28 13:47:00 PST,+137556+0j,+3.80517e+06+1.49939e+06j
2013-08-28 13:48:00 PST,+137556+0j,+3.81482e+06+1.5038e+06j
2013-08-28 13:49:00 PST,+137556+0j,+3.81156e+06+1.50258e+06j
2013-08-28 13:50:00 PST,+137556+0j,+3.80355e+06+1.49964e+06j
2013-08-28 13:51:00 PST,+137590+0j,+3.79596e+06+1.49647e+06j
2013-08-28 13:52:00 PST,+137590+0j,+3.79737e+06+1.49712e+06j
2013-08-28 13:53:00 PST,+137590+0j,+3.77505e+06+1.48957e+06j
2013-08-28 13:54:00 PST,+137590+0j,+3.73811e+06+1.47652e+06j
2013-08-28 13:55:00 PST,+137590+0j,+3.70493e+06+1.4647e+06j
2013-08-28 13:56:00 PST,+137626+0j,+3.67873e+06+1.45583e+06j
2013-08-28 13:57:00 PST,+137626+0j,+3.64711e+06+1.44512e+06j
2013-08-28 13:58:00 PST,+137626+0j,+3.66571e+06+1.45138e+06j
2013-08-28 13:59:00 PST,+137626+0j,+3.71486e+06+1.4682e+06j
2013-08-28 14:00:00 PST,+137626+0j,+3.76943e+06+1.48738e+06j
2013-08-28 14:01:00 PST,+137396+0j,+3.8093e+06+1.50137e+06j
2013-08-28 14:02:00 PST,+137396+0j,+3.85412e+06+1.51697e+06j
2013-08-28 14:03:00 PST,+137396+0j,+3.86008e+06+1.51937e+06j
2013-08-28 14:04:00 PST,+137396+0j,+3.84641e+06+1.51526e+06j
2013-08-28 14:05:00 PST,+137396+0j,+3.82695e+06+1.50868e+06j
2013-08-28 14:06:00 PST,+137315+0j,+3.788e+06+1.49422e+06j
2013-08-28 14:07:00 PST,+137315+0j,+3.75855e+06+1.48362e+06j
2013-08-28 14:08:00 PST,+137315+0j,+3.76734e+06+1.48685e+06j
2013-08-28 14:09:00 PST,+137315+0j,+3.78729e+06+1.49383e+06j
2013-08-28 14:10:00 PST,+137315+0j,+3.80251e+06+1.49902e+06j
2013-08-28 14:11:00 PST,+137351+0j,+3.82916e+06+1.50873e+06j
2013-08-28 14:12:00 PST,+137351+0j,+3.85984e+06+1.52022e+06j
2013-08-28 14:13:00 PST,+137351+0j,+3.84494e+06+1.51469e+06j
2013-08-28 14:14:00 PST,+137351+0j,+3.80707e+06+1.50067e+06j
2013-08-28 14:15:00 PST,+137351+0j,+3.7849e+06+1.49317e+06j
2013-08-28 14:16:00 PST,+137054+0j,+3.74855e+06+1.48024e+06j
2013-08-28 14:17:00 PST,+137054+0j,+3.75514e+06+1.48325e+06j
2013-08-28 14:18:00 PST,+137054+0j,+3.75479e+06+1.48244e+06j
2013-08-28 14:19:00 PST,+137054+0j,+3.78313e+06+1.49205e+06j
2013-08-28 14:20:00 PST,+137054+0j,+3.82229e+06+1.50632e+06j
2013-08-28 14:21:00 PST,+137068+0j,+3.86129e+06+1.52031e+06j
2013-08-28 14:22:00 PST,+137068+0j,+3.88851e+06+1.52934e+06j
2013-08-28 14:23:00 PST,+137068+0j,+3.89253e+06+1.53048e+06j
2013-08-28 14:24:00 PST,+137068+0j,+3.89684e+06+1.53271e+06j
2013-08-28 14:25:00 PST,+137068+0j,+3.89537e+06+1.53247e+06j
2013-08-28 14:26:00 PST,+136964+0j,+3.87287e+06+1.52373e+06j
2013-08-28 14:27:00 PST,+136964+0j,+3.86115e+06+1.5193e+06j
2013-08-28 14:28:00 PST,+136964+0j,+3.85773e+06+1.51882e+06j
2013-08-28 14:29:00 PST,+136964+0j,+3.84324e+06+1.514e+06j
2013-08-28 14:30:00 PST,+136964+0j,+3.81297e+06+1.50268e+06j
2013-08-28 14:31:00 PST,+136748+0j,+3.77827e+06+1.49002e+06j
2013-08-28 14:32:00 PST,+136748+0j,+3.76927e+06+1.48756e+06j
2013-08-28 14:33:00 PST,+136748+0j,+3.78036e+06+1.49173e+06j
2013-08-28 14:34:00 PST,+136748+0j,+3.79492e+06+1.49612e+06j
2013-08-28 14:35:00 PST,+136748+0j,+3.81491e+06+1.50285e+06j
2013-08-28 14:36:00 PST,+136734+0j,+3.84994e+06+1.51585e+06j
2013-08-28 14:37:00 PST,+136734+0j,+3.88008e+06+1.52676e+06j
2013-08-28 14:38:00 PST,+136734+0j,+3.87994e+06+1.52656e+06j
2013-08-28 14:39:00 PST,+136734+0j,+3.86868e+06+1.5226e+06j
2013-08-28 14:40:00 PST,+136734+0j,+3.8622e+06+1.52046e+06j
2013-08-28 14:41:00 PST,+136684+0j,+3.84848e+06+1.51555e+06j
2013-08-28 14:42:00 PST,+136684+0j,+3.83249e+06+1.50979e+06j
2013-08-28 14:43:00 PST,+136684+0j,+3.84035e+06+1.51261e+06j
2013-08-28 14:44:00 PST,+136684+0j,+3.8689e+06+1.52276e+06j
2013-08-28 14:45:00 PST,+136684+0j,+3.89264e+06+1.53114e+06j
2013-08-28 14:46:00 PST,+136276+0j,+3.89162e+06+1.53021e+06j
2013-08-28 14:47:00 PST,+136276+0j,+3.92122e+06+1.54136e+06j
2013-08-28 14:48:00 PST,+136276+0j,+3.93343e+06+1.54612e+06j
2013-08-28 14:49:00 PST,+136276+0j,+3.91671e+06+1.54018e+06j
2013-08-28 14:50:00 PST,+136276+0j,+3.89965e+06+1.53398e+06j
2013-08-28 14:51:00 PST,+136233+0j,+3.87478e+06+1.52457e+06j
2013-08-28 14:52:00 PST,+136233+0j,+3.89855e+06+1.53388e+06j
2013-08-28 14:53:00 PST,+136233+0j,+3.89003e+06+1.53032e+06j
2013-08-28 14:54:00 PST,+136233+0j,+3.89089e+06+1.53016e+06j
2013-08-28 14:55:00 PST,+136233+0j,+3.90779e+06+1.53673e+06j
2013-08-28 14:56:00 PST,+136225+0j,+3.91795e+06+1.54018e+06j
2013-08-28 14:57:00 PST,+136225+0j,+3.92268e+06+1.54128e+06j
2013-08-28 14:58:00 PST,+136225+0j,+3.91793e+06+1.53973e+06j
2013-08-28 14:59:00 PST,+136225+0j,+3.90337e+06+1.53515e+06j
2013-08-28 15:00:00 PST,+136225+0j,+3.88238e+06+1.52762e+06j
2013-08-28 15:01:00 PST,+135973+0j,+3.84351e+06+1.51312e+06j
2013-08-28 15:02:00 PST,+135973+0j,+3.82321e+06+1.50611e+06j
2013-08-28 15:03:00 PST,+135973+0j,+3.79788e+06+1.49778e+06j
2013-08-28 15:04:00 PST,+135973+0j,+3.75527e+06+1.48275e+06j
2013-08-28 15:05:00 PST,+135973+0j,+3.70715e+06+1.46546e+06j
2013-08-28 15:06:00 PST,+136066+0j,+3.6693e+06+1.45255e+06j
2013-08-28 15:07:00 PST,+136066+0j,+3.62679e+06+1.43787e+06j
2013-08-28 15:08:00 PST,+136066+0j,+3.61472e+06+1.43359e+06j
2013-08-28 15:09:00 PST,+136066+0j,+3.63664e+06+1.44115e+06j
2013-08-28 15:10:00 PST,+136066+0j,+3.65406e+06+1.44699e+06j
2013-08-28 15:11:00 PST,+136131+0j,+3.68371e+06+1.45764e+06j
2013-08-28 15:12:00 PST,+136131+0j,+3.7056e+06+1.46521e+06j
2013-08-28 15:13:00 PST,+136131+0j,+3.71563e+06+1.46859e+06j
2013-08-28 15:14:00 PST,+136131+0j,+3.71259e+06+1.46752e+06j
2013-08-28 15:15:00 PST,+136131+0j,+3.71557e+06+1.46922e+06j
2013-08-28 15:16:00 PST,+136408+0j,+3.72529e+06+1.47297e+06j
2013-08-28 15:17:00 PST,+136408+0j,+3.71161e+06+1.46738e+06j
2013-08-28 15:18:00 PST,+136408+0j,+3.7067e+06+1.46551e+06j
2013-08-28 15:19:00 PST,+136408+0j,+3.70393e+06+1.46402e+06j
2013-08-28 15:20:00 PST,+136408+0j,+3.71144e+06+1.46679e+06j
2013-08-28 15:21:00 PST,+136401+0j,+3.71982e+06+1.47022e+06j
2013-08-28 15:22:00 PST,+136401+0j,+3.7182e+06+1.4695e+06j
2013-08-28 15:23:00 PST,+136401+0j,+3.73199e+06+1.47376e+06j
2013-08-28 15:24:00 PST,+136401+0j,+3.77762e+06+1.4898e+06j
2013-08-28 15:25:00 PST,+136401+0j,+3.82449e+06+1.50673e+06j
2013-08-28 15:26:00 PST,+136340+0j,+3.86248e+06+1.51998e+06j
2013-08-28 15:27:00 PST,+136340+0j,+3.91458e+06+1.53926e+06j
2013-08-28 15:28:00 PST,+136340+0j,+3.90072e+06+1.53433e+06j
2013-08-28 15:29:00 PST,+136340+0j,+3.80049e+06+1.49826e+06j
2013-08-28 15:30:00 PST,+136340+0j,+3.71112e+06+1.46716e+06j
2013-08-28 15:31:00 PST,+136289+0j,+3.61916e+06+1.43528e+06j
2013-08-28 15:32:00 PST,+136289+0j,+3.5292e+06+1.40443e+06j
2013-08-28 15:33:00 PST,+136289+0j,+3.4996e+06+1.39378e+06j
2013-08-28 15:34:00 PST,+136289+0j,+3.5619e+06+1.4146e+06j
2013-08-28 15:35:00 PST,+136289+0j,+3.63838e+06+1.44145e+06j
2013-08-28 15:36:00 PST,+136462+0j,+3.7266e+06+1.47266e+06j
2013-08-28 15:37:00 PST,+136462+0j,+3.79174e+06+1.4948e+06j
2013-08-28 15:38:00 PST,+136462+0j,+3.82844e+06+1.50762e+06j
2013-08-28 15:39:00 PST,+136462+0j,+3.81868e+06+1.50476e+06j
2013-08-28 15:40:00 PST,+136462+0j,+3.80298e+06+1.49928e+06j
2013-08-28 15:41:00 PST,+136282+0j,+3.77415e+06+1.48882e+06j
2013-08-28 15:42:00 PST,+136282+0j,+3.75848e+06+1.48338e+06j
2013-08-28 15:43:00 PST,+136282+0j,+3.75788e+06+1.48362e+06j
2013-08-28 15:44:00 PST,+136282+0j,+3.7567e+06+1.48318e+06j
2013-08-28 15:45:00 PST,+136282+0j,+3.75057e+06+1.48076e+06j
2013-08-28 15:46:00 PST,+136412+0j,+3.75543e+06+1.48264e+06j
2013-08-28 15:47:00 PST,+136412+0j,+3.75425e+06+1.4822e+06j
2013-08-28 15:48:00 PST,+136412+0j,+3.7439e+06+1.47845e+06j
2013-08-28 15:49:00 PST,+136412+0j,+3.7303e+06+1.47372e+06j
2013-08-28 15:50:00 PST,+136412+0j,+3.72126e+06+1.47074e+06j
2013-08-28 15:51:00 PST,+136430+0j,+3.70273e+06+1.4638e+06j
2013-08-28 15:52:00 PST,+136430+0j,+3.68458e+06+1.45734e+06j
2013-08-28 15:53:00 PST,+136430+0j,+3.68325e+06+1.45742e+06j
2013-08-28 15:54:00 PST,+136430+0j,+3.69298e+06+1.46095e+06j
2013-08-28 15:55:00 PST,+136430+0j,+3.6925e+06+1.46025e+06j
2013-08-28 15:56:00 PST,+136468+0j,+3.69492e+06+1.46097e+06j
2013-08-28 15:57:00 PST,+136468+0j,+3.70582e+06+1.46528e+06j
2013-08-28 15:58:00 PST,+136468+0j,+3.72639e+06+1.47258e+06j
2013-08-28 15:59:00 PST,+136468+0j,+3.75773e+06+1.48295e+06j
2013-08-28 16:00:00 PST,+136468+0j,+3.79006e+06+1.49404e+06j
2013-08-28 16:01:00 PST,+136237+0j,+3.82188e+06+1.5055e+06j
2013-08-28 16:02:00 PST,+136237+0j,+3.86347e+06+1.52025e+06j
2013-08-28 16:03:00 PST,+136237+0j,+3.88336e+06+1.5281e+06j
2013-08-28 16:04:00 PST,+136237+0j,+3.83327e+06+1.5105e+06j
2013-08-28 16:05:00 PST,+136237+0j,+3.77226e+06+1.48826e+06j
2013-08-28 16:06:00 PST,+136202+0j,+3.72049e+06+1.47022e+06j
2013-08-28 16:07:00 PST,+136202+0j,+3.67509e+06+1.45473e+06j
2013-08-28 16:08:00 PST,+136202+0j,+3.646e+06+1.44468e+06j
2013-08-28 16:09:00 PST,+136202+0j,+3.65947e+06+1.44904e+06j
2013-08-28 16:10:00 PST,+136202+0j,+3.67769e+06+1.45535e+06j
2013-08-28 16:11:00 PST,+136303+0j,+3.70055e+06+1.46342e+06j
2013-08-28 16:12:00 PST,+136303+0j,+3.71879e+06+1.46973e+06j
2013-08-28 16:13:00 PST,+136303+0j,+3.74329e+06+1.47826e+06j
2013-08-28 16:14:00 PST,+136303+0j,+3.78273e+06+1.492e+06j
2013-08-28 16:15:00 PST,+136303+0j,+3.82716e+06+1.50785e+06j
2013-08-28 16:16:00 PST,+136128+0j,+3.86405e+06+1.52119e+06j
2013-08-28 16:17:00 PST,+136128+0j,+3.89815e+06+1.53295e+06j
2013-08-28 16:18:00 PST,+136128+0j,+3.90086e+06+1.53348e+06j
2013-08-28 16:19:00 PST,+136128+0j,+3.81998e+06+1.50529e+06j
2013-08-28 16:20:00 PST,+136128+0j,+3.73478e+06+1.4759e+06j
2013-08-28 16:21:00 PST,+136110+0j,+3.64252e+06+1.44362e+06j
2013-08-28 16:22:00 PST,+136110+0j,+3.55021e+06+1.41132e+06j
2013-08-28 16:23:00 PST,+136110+0j,+3.50599e+06+1.39621e+06j
2013-08-28 16:24:00 PST,+136110+0j,+3.57267e+06+1.41851e+06j
2013-08-28 16:25:00 PST,+136110+0j,+3.64447e+06+1.4432e+06j
2013-08-28 16:26:00 PST,+136277+0j,+3.72958e+06+1.47346e+06j
2013-08-28 16:27:00 PST,+136277+0j,+3.80629e+06+1.50049e+06j
2013-08-28 16:28:00 PST,+136277+0j,+3.8547e+06+1.51747e+06j
2013-08-28 16:29:00 PST,+136277+0j,+3.83595e+06+1.51118e+06j
2013-08-28 16:30:00 PST,+136277+0j,+3.81628e+06+1.50429e+06j
2013-08-28 16:31:00 PST,+136265+0j,+3.79514e+06+1.49659e+06j
2013-08-28 16:32:00 PST,+136265+0j,+3.77545e+06+1.48971e+06j
2013-08-28 16:33:00 PST,+136265+0j,+3.76095e+06+1.48492e+06j
2013-08-28 16:34:00 PST,+136265+0j,+3.7593e+06+1.48433e+06j
2013-08-28 16:35:00 PST,+136265+0j,+3.75677e+06+1.48319e+06j
2013-08-28 16:36:00 PST,+136337+0j,+3.75848e+06+1.48388e+06j
2013-08-28 16:37:00 PST,+136337+0j,+3.75188e+06+1.48128e+06j
2013-08-28 16:38:00 PST,+136337+0j,+3.74602e+06+1.47922e+06j
2013-08-28 16:39:00 PST,+136337+0j,+3.7257e+06+1.47219e+06j
2013-08-28 16:40:00 PST,+136337+0j,+3.70538e+06+1.46514e+06j
2013-08-28 16:41:00 PST,+136348+0j,+3.68552e+06+1.45827e+06j
2013-08-28 16:42:00 PST,+136348+0j,+3.66516e+06+1.45122e+06j
2013-08-28 16:43:00 PST,+136348+0j,+3.63867e+06+1.44138e+06j
2013-08-28 16:44:00 PST,+136348+0j,+3.63692e+06+1.44077e+06j
2013-08-28 16:45:00 PST,+136348+0j,+3.64522e+06+1.44432e+06j
2013-08-28 16:46:00 PST,+136481+0j,+3.64947e+06+1.44598e+06j
2013-08-28 16:47:00 PST,+136481+0j,+3.63764e+06+1.44121e+06j
2013-08-28 16:48:00 PST,+136481+0j,+3.63477e+06+1.43993e+06j
2013-08-28 16:49:00 PST,+136481+0j,+3.66052e+06+1.44952e+06j
2013-08-28 16:50:00 PST,+136481+0j,+3.68193e+06+1.4572e+06j
2013-08-28 16:51:00 PST,+136479+0j,+3.68821e+06+1.45868e+06j
2013-08-28 16:52:00 PST,+136479+0j,+3.6999e+06+1.46243e+06j
2013-08-28 16:53:00 PST,+136479+0j,+3.71614e+06+1.46878e+06j
2013-08-28 16:54:00 PST,+136479+0j,+3.67999e+06+1.45652e+06j
2013-08-28 16:55:00 PST,+136479+0j,+3.62885e+06+1.43818e+06j
2013-08-28 16:56:00 PST,+136468+0j,+3.58265e+06+1.42202e+06j
2013-08-28 16:57:00 PST,+136468+0j,+3.55139e+06+1.41199e+06j
2013-08-28 16:58:00 PST,+136468+0j,+3.52489e+06+1.40322e+06j
2013-08-28 16:59:00 PST,+136468+0j,+3.53352e+06+1.40544e+06j
2013-08-28 17:00:00 PST,+136468+0j,+3.54716e+06+1.40985e+06j
2013-08-28 17:01:00 PST,+137056+0j,+3.59565e+06+1.42756e+06j
2013-08-28 17:02:00 PST,+137056+0j,+3.60314e+06+1.42931e+06j
2013-08-28 17:03:00 PST,+137056+0j,+3.60923e+06+1.43121e+06j
2013-08-28 17:04:00 PST,+137056+0j,+3.58808e+06+1.42476e+06j
2013-08-28 17:05:00 PST,+137056+0j,+3.55663e+06+1.41402e+06j
2013-08-28 17:06:00 PST,+137013+0j,+3.51335e+06+1.3984e+06j
2013-08-28 17:07:00 PST,+137013+0j,+3.48193e+06+1.38777e+06j
2013-08-28 17:08:00 PST,+137013+0j,+3.47105e+06+1.38488e+06j
2013-08-28 17:09:00 PST,+137013+0j,+3.51456e+06+1.3996e+06j
2013-08-28 17:10:00 PST,+137013+0j,+3.54448e+06+1.40881e+06j
2013-08-28 17:11:00 PST,+137058+0j,+3.59044e+06+1.42462e+06j
2013-08-28 17:12:00 PST,+137058+0j,+3.64922e+06+1.44578e+06j
2013-08-28 17:13:00 PST,+137058+0j,+3.67979e+06+1.45627e+06j
2013-08-28 17:14:00 PST,+137058+0j,+3.61315e+06+1.43284e+06j
2013-08-28 17:15:00 PST,+137058+0j,+3.55201e+06+1.41195e+06j
2013-08-28 17:16:00 PST,+136338+0j,+3.46094e+06+1.38006e+06j
2013-08-28 17:17:00 PST,+136338+0j,+3.40013e+06+1.35949e+06j
2013-08-28 17:18:00 PST,+136338+0j,+3.36096e+06+1.34674e+06j
2013-08-28 17:19:00 PST,+136338+0j,+3.4171e+06+1.36564e+06j
2013-08-28 17:20:00 PST,+136338+0j,+3.47339e+06+1.38481e+06j
2013-08-28 17:21:00 PST,+136481+0j,+3.53545e+06+1.40618e+06j
2013-08-28 17:22:00 PST,+136481+0j,+3.59105e+06+1.42512e+06j
2013-08-28 17:23:00 PST,+136481+0j,+3.6347e+06+1.44012e+06j
2013-08-28 17:24:00 PST,+136481+0j,+3.57649e+06+1.42074e+06j
2013-08-28 17:25:00 PST,+136481+0j,+3.51222e+06+1.39878e+06j
2013-08-28 17:26:00 PST,+136379+0j,+3.43797e+06+1.37278e+06j
2013-08-28 17:27:00 PST,+136379+0j,+3.37358e+06+1.35105e+06j
2013-08-28 17:28:00 PST,+136379+0j,+3.31904e+06+1.33278e+06j
2013-08-28 17:29:00 PST,+136379+0j,+3.36138e+06+1.34653e+06j
2013-08-28 17:30:00 PST,+136379+0j,+3.40837e+06+1.36229e+06j
2013-08-28 17:31:00 PST,+137110+0j,+3.49184e+06+1.39223e+06j
2013-08-28 17:32:00 PST,+137110+0j,+3.53061e+06+1.40494e+06j
2013-08-28 17:33:00 PST,+137110+0j,+3.56595e+06+1.41651e+06j
2013-08-28 17:34:00 PST,+137110+0j,+3.52344e+06+1.40211e+06j
2013-08-28 17:35:00 PST,+137110+0j,+3.4859e+06+1.38985e+06j
2013-08-28 17:36:00 PST,+137014+0j,+3.43861e+06+1.3736e+06j
2013-08-28 17:37:00 PST,+137014+0j,+3.39043e+06+1.35687e+06j
2013-08-28 17:38:00 PST,+137014+0j,+3.3495e+06+1.34321e+06j
2013-08-28 17:39:00 PST,+137014+0j,+3.33768e+06+1.33921e+06j
2013-08-28 17:40:00 PST,+137014+0j,+3.32055e+06+1.33299e+06j
2013-08-28 17:41:00 PST,+137150+0j,+3.31415e+06+1.33111e+06j
2013-08-28 17:42:00 PST,+137150+0j,+3.30332e+06+1.32776e+06j
2013-08-28 17:43:00 PST,+137150+0j,+3.29333e+06+1.32439e+06j
